timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2018-04-15 13:27:32.000000,2.395128e+07,,,,,,,,0
2018-04-15 13:27:33.000000,2.395128e+07,,,,,,,,0
2018-04-15 13:27:34.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:27:35.000000,2.395145e+07,,,,,,,,0
2018-04-15 13:27:36.000000,2.395139e+07,,,,,,,,0
2018-04-15 13:27:37.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:27:38.000000,2.395128e+07,,,,,,,,0
2018-04-15 13:27:39.000000,2.395128e+07,,,,,,,,0
2018-04-15 13:27:40.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:27:41.000000,2.395146e+07,,,,,,,,0
2018-04-15 13:27:42.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:27:43.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:27:44.000000,2.395128e+07,,,,,,,,0
2018-04-15 13:27:45.000000,2.395129e+07,,,,,,,,0
2018-04-15 13:27:46.000000,2.395140e+07,,,,,,,,0
2018-04-15 13:27:47.000000,2.395145e+07,,,,,,,,0
2018-04-15 13:27:48.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:27:49.000000,2.395129e+07,,,,,,,,0
2018-04-15 13:27:50.000000,2.395128e+07,,,,,,,,0
2018-04-15 13:27:51.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:27:52.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:27:53.000000,2.395145e+07,,,,,,,,0
2018-04-15 13:27:54.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:27:55.000000,2.395129e+07,,,,,,,,0
2018-04-15 13:27:56.000000,2.395129e+07,,,,,,,,0
2018-04-15 13:27:57.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:27:58.000000,2.395145e+07,,,,,,,,0
2018-04-15 13:27:59.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:28:00.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:28:01.000000,2.395129e+07,,,,,,,,0
2018-04-15 13:28:02.000000,2.395129e+07,,,,,,,,0
2018-04-15 13:28:03.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:28:04.000000,2.395147e+07,,,,,,,,0
2018-04-15 13:28:05.000000,2.395140e+07,,,,,,,,0
2018-04-15 13:28:06.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:28:07.000000,2.395129e+07,,,,,,,,0
2018-04-15 13:28:08.000000,2.395129e+07,,,,,,,,0
2018-04-15 13:28:09.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:28:10.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:28:11.000000,2.395139e+07,,,,,,,,0
2018-04-15 13:28:12.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:28:13.000000,2.395129e+07,,,,,,,,0
2018-04-15 13:28:14.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:28:15.000000,2.395139e+07,,,,,,,,0
2018-04-15 13:28:16.000000,2.395147e+07,,,,,,,,0
2018-04-15 13:28:17.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:28:18.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:28:19.000000,2.395129e+07,,,,,,,,0
2018-04-15 13:28:20.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:28:21.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:28:22.000000,2.395146e+07,,,,,,,,0
2018-04-15 13:28:23.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:28:24.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:28:25.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:28:26.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:28:27.000000,2.395145e+07,,,,,,,,0
2018-04-15 13:28:28.000000,2.395144e+07,,,,,,,,0
2018-04-15 13:28:29.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:28:30.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:28:31.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:28:32.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:28:33.000000,2.395147e+07,,,,,,,,0
2018-04-15 13:28:34.000000,2.395141e+07,,,,,,,,0
2018-04-15 13:28:35.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:28:36.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:28:37.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:28:38.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:28:39.000000,2.395147e+07,,,,,,,,0
2018-04-15 13:28:40.000000,2.395141e+07,,,,,,,,0
2018-04-15 13:28:41.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:28:42.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:28:43.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:28:44.000000,2.395140e+07,,,,,,,,0
2018-04-15 13:28:45.000000,2.395147e+07,,,,,,,,0
2018-04-15 13:28:46.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:28:47.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:28:48.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:28:49.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:28:50.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:28:51.000000,2.395147e+07,,,,,,,,0
2018-04-15 13:28:52.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:28:53.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:28:54.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:28:55.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:28:56.000000,2.395146e+07,,,,,,,,0
2018-04-15 13:28:57.000000,2.395146e+07,,,,,,,,0
2018-04-15 13:28:58.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:28:59.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:29:00.000000,2.395130e+07,,,,,,,,0
2018-04-15 13:29:01.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:29:02.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:29:03.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:29:04.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:29:05.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:29:06.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:29:07.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:29:08.000000,2.395149e+07,,,,,,,,0
2018-04-15 13:29:09.000000,2.395142e+07,,,,,,,,0
2018-04-15 13:29:10.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:29:11.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:29:12.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:29:13.000000,2.395139e+07,,,,,,,,0
2018-04-15 13:29:14.000000,2.395149e+07,,,,,,,,0
2018-04-15 13:29:15.000000,2.395139e+07,,,,,,,,0
2018-04-15 13:29:16.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:29:17.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:29:18.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:29:19.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:29:20.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:29:21.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:29:22.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:29:23.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:29:24.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:29:25.000000,2.395145e+07,,,,,,,,0
2018-04-15 13:29:26.000000,2.395146e+07,,,,,,,,0
2018-04-15 13:29:27.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:29:28.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:29:29.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:29:30.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:29:31.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:29:32.000000,2.395144e+07,,,,,,,,0
2018-04-15 13:29:33.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:29:34.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:29:35.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:29:36.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:29:37.000000,2.395149e+07,,,,,,,,0
2018-04-15 13:29:38.000000,2.395142e+07,,,,,,,,0
2018-04-15 13:29:39.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:29:40.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:29:41.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:29:42.000000,2.395139e+07,,,,,,,,0
2018-04-15 13:29:43.000000,2.395149e+07,,,,,,,,0
2018-04-15 13:29:44.000000,2.395141e+07,,,,,,,,0
2018-04-15 13:29:45.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:29:46.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:29:47.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:29:48.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:29:49.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:29:50.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:29:51.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:29:52.000000,2.395131e+07,,,,,,,,0
2018-04-15 13:29:53.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:29:54.000000,2.395146e+07,,,,,,,,0
2018-04-15 13:29:55.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:29:56.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:29:57.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:29:58.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:29:59.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:30:00.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:30:01.000000,2.395146e+07,,,,,,,,0
2018-04-15 13:30:02.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:30:03.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:30:04.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:30:05.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:30:06.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:30:07.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:30:08.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:30:09.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:30:10.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:30:11.000000,2.395140e+07,,,,,,,,0
2018-04-15 13:30:12.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:30:13.000000,2.395142e+07,,,,,,,,0
2018-04-15 13:30:14.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:30:15.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:30:16.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:30:17.000000,2.395142e+07,,,,,,,,0
2018-04-15 13:30:18.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:30:19.000000,2.395139e+07,,,,,,,,0
2018-04-15 13:30:20.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:30:21.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:30:22.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:30:23.000000,2.395145e+07,,,,,,,,0
2018-04-15 13:30:24.000000,2.395149e+07,,,,,,,,0
2018-04-15 13:30:25.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:30:26.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:30:27.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:30:28.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:30:29.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:30:30.000000,2.395146e+07,,,,,,,,0
2018-04-15 13:30:31.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:30:32.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:30:33.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:30:34.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:30:35.000000,2.395149e+07,,,,,,,,0
2018-04-15 13:30:36.000000,2.395144e+07,,,,,,,,0
2018-04-15 13:30:37.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:30:38.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:30:39.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:30:40.000000,2.395139e+07,,,,,,,,0
2018-04-15 13:30:41.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:30:42.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:30:43.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:30:44.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:30:45.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:30:46.000000,2.395142e+07,,,,,,,,0
2018-04-15 13:30:47.000000,2.395149e+07,,,,,,,,0
2018-04-15 13:30:48.000000,2.395140e+07,,,,,,,,0
2018-04-15 13:30:49.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:30:50.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:30:51.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:30:52.000000,2.395145e+07,,,,,,,,0
2018-04-15 13:30:53.000000,2.395149e+07,,,,,,,,0
2018-04-15 13:30:54.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:30:55.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:30:56.000000,2.395132e+07,,,,,,,,0
2018-04-15 13:30:57.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:30:58.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:30:59.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:31:00.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:31:01.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:31:02.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:31:03.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:31:04.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:31:05.000000,2.395145e+07,,,,,,,,0
2018-04-15 13:31:06.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:31:07.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:31:08.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:31:09.000000,2.395141e+07,,,,,,,,0
2018-04-15 13:31:10.000000,2.395151e+07,,,,,,,,0
2018-04-15 13:31:11.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:31:12.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:31:13.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:31:14.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:31:15.000000,2.395141e+07,,,,,,,,0
2018-04-15 13:31:16.000000,2.395151e+07,,,,,,,,0
2018-04-15 13:31:17.000000,2.395141e+07,,,,,,,,0
2018-04-15 13:31:18.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:31:19.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:31:20.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:31:21.000000,2.395145e+07,,,,,,,,0
2018-04-15 13:31:22.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:31:23.000000,2.395139e+07,,,,,,,,0
2018-04-15 13:31:24.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:31:25.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:31:26.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:31:27.000000,2.395147e+07,,,,,,,,0
2018-04-15 13:31:28.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:31:29.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:31:30.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:31:31.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:31:32.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:31:33.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:31:34.000000,2.395146e+07,,,,,,,,0
2018-04-15 13:31:35.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:31:36.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:31:37.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:31:38.000000,2.395140e+07,,,,,,,,0
2018-04-15 13:31:39.000000,2.395151e+07,,,,,,,,0
2018-04-15 13:31:40.000000,2.395144e+07,,,,,,,,0
2018-04-15 13:31:41.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:31:42.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:31:43.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:31:44.000000,2.395141e+07,,,,,,,,0
2018-04-15 13:31:45.000000,2.395151e+07,,,,,,,,0
2018-04-15 13:31:46.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:31:47.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:31:48.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:31:49.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:31:50.000000,2.395144e+07,,,,,,,,0
2018-04-15 13:31:51.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:31:52.000000,2.395140e+07,,,,,,,,0
2018-04-15 13:31:53.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:31:54.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:31:55.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:31:56.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:31:57.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:31:58.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:31:59.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:32:00.000000,2.395133e+07,,,,,,,,0
2018-04-15 13:32:01.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:32:02.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:32:03.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:32:04.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:32:05.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:32:06.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:32:07.000000,2.395140e+07,,,,,,,,0
2018-04-15 13:32:08.000000,2.395152e+07,,,,,,,,0
2018-04-15 13:32:09.000000,2.395145e+07,,,,,,,,0
2018-04-15 13:32:10.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:32:11.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:32:12.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:32:13.000000,2.395142e+07,,,,,,,,0
2018-04-15 13:32:14.000000,2.395152e+07,,,,,,,,0
2018-04-15 13:32:15.000000,2.395144e+07,,,,,,,,0
2018-04-15 13:32:16.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:32:17.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:32:18.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:32:19.000000,2.395144e+07,,,,,,,,0
2018-04-15 13:32:20.000000,2.395152e+07,,,,,,,,0
2018-04-15 13:32:21.000000,2.395141e+07,,,,,,,,0
2018-04-15 13:32:22.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:32:23.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:32:24.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:32:25.000000,2.395147e+07,,,,,,,,0
2018-04-15 13:32:26.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:32:27.000000,2.395139e+07,,,,,,,,0
2018-04-15 13:32:28.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:32:29.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:32:30.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:32:31.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:32:32.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:32:33.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:32:34.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:32:35.000000,2.395134e+07,,,,,,,,0
2018-04-15 13:32:36.000000,2.395140e+07,,,,,,,,0
2018-04-15 13:32:37.000000,2.395151e+07,,,,,,,,0
2018-04-15 13:32:38.000000,2.395146e+07,,,,,,,,0
2018-04-15 13:32:39.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:32:40.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:32:41.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:32:42.000000,2.395142e+07,,,,,,,,0
2018-04-15 13:32:43.000000,2.395152e+07,,,,,,,,0
2018-04-15 13:32:44.000000,2.395144e+07,,,,,,,,0
2018-04-15 13:32:45.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:32:46.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:32:47.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:32:48.000000,2.395144e+07,,,,,,,,0
2018-04-15 13:32:49.000000,2.395152e+07,,,,,,,,0
2018-04-15 13:32:50.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:32:51.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:32:52.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:32:53.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:32:54.000000,2.395147e+07,,,,,,,,0
2018-04-15 13:32:55.000000,2.395151e+07,,,,,,,,0
2018-04-15 13:32:56.000000,2.395140e+07,,,,,,,,0
2018-04-15 13:32:57.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:32:58.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:32:59.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:33:00.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:33:01.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:33:02.000000,2.395139e+07,,,,,,,,0
2018-04-15 13:33:03.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:33:04.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:33:05.000000,2.395140e+07,,,,,,,,0
2018-04-15 13:33:06.000000,2.395152e+07,,,,,,,,0
2018-04-15 13:33:07.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:33:08.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:33:09.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:33:10.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:33:11.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:33:12.000000,2.395153e+07,,,,,,,,0
2018-04-15 13:33:13.000000,2.395145e+07,,,,,,,,0
2018-04-15 13:33:14.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:33:15.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:33:16.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:33:17.000000,2.395144e+07,,,,,,,,0
2018-04-15 13:33:18.000000,2.395154e+07,,,,,,,,0
2018-04-15 13:33:19.000000,2.395144e+07,,,,,,,,0
2018-04-15 13:33:20.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:33:21.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:33:22.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:33:23.000000,2.395147e+07,,,,,,,,0
2018-04-15 13:33:24.000000,2.395153e+07,,,,,,,,0
2018-04-15 13:33:25.000000,2.395141e+07,,,,,,,,0
2018-04-15 13:33:26.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:33:27.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:33:28.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:33:29.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:33:30.000000,2.395151e+07,,,,,,,,0
2018-04-15 13:33:31.000000,2.395140e+07,,,,,,,,0
2018-04-15 13:33:32.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:33:33.000000,2.395135e+07,,,,,,,,0
2018-04-15 13:33:34.000000,2.395140e+07,,,,,,,,0
2018-04-15 13:33:35.000000,2.395152e+07,,,,,,,,0
2018-04-15 13:33:36.000000,2.395148e+07,,,,,,,,0
2018-04-15 13:33:37.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:33:38.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:33:39.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:33:40.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:33:41.000000,2.395153e+07,,,,,,,,0
2018-04-15 13:33:42.000000,2.395147e+07,,,,,,,,0
2018-04-15 13:33:43.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:33:44.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:33:45.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:33:46.000000,2.395144e+07,,,,,,,,0
2018-04-15 13:33:47.000000,2.395153e+07,,,,,,,,0
2018-04-15 13:33:48.000000,2.395145e+07,,,,,,,,0
2018-04-15 13:33:49.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:33:50.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:33:51.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:33:52.000000,2.395147e+07,,,,,,,,0
2018-04-15 13:33:53.000000,2.395152e+07,,,,,,,,0
2018-04-15 13:33:54.000000,2.395143e+07,,,,,,,,0
2018-04-15 13:33:55.000000,2.395137e+07,,,,,,,,0
2018-04-15 13:33:56.000000,2.395136e+07,,,,,,,,0
2018-04-15 13:33:57.000000,2.395138e+07,,,,,,,,0
2018-04-15 13:33:58.000000,2.395150e+07,,,,,,,,0
2018-04-15 13:33:59.000000,2.395153e+07,,,,,,,,0
2018-04-15 13:34:00.000000,2.395141e+07,,,,,,,,0
2018-04-15 13:34:01.000000,2.395137e+07,,,,,,,,0
